Date,Open,High,Low,Close,Adj Close,Volume
1/21/2013,201.399994,209,197.990005,208.770004,195.745941,166545
1/28/2013,208.770004,215,202.619995,212.839996,199.562027,158445
2/4/2013,210.600006,216.009995,203.429993,211.589996,198.389999,233285
2/11/2013,212.820007,214,196.600006,204.270004,191.526703,174705
2/18/2013,204.199997,218.940002,202.589996,210.279999,197.161728,405770
2/25/2013,209,209.600006,189.199997,194.779999,182.628708,386490
3/4/2013,195,198,187.199997,189.630005,177.799988,186650
3/11/2013,190.589996,197,187.619995,194.639999,182.497421,220670
3/18/2013,194.600006,199.399994,189.320007,197.470001,185.150848,165840
3/25/2013,198.5,206.399994,186,205.970001,193.120605,124230
4/1/2013,206,206.800003,199.199997,201.320007,188.760712,136030
4/8/2013,200.399994,208.360001,200.199997,205.940002,193.092484,173280
4/15/2013,205.380005,208.440002,200.199997,206.369995,193.495651,114870
4/22/2013,206.399994,206.899994,192.199997,201.5,188.929489,158165
4/29/2013,202,205.300003,195.699997,200.289993,187.794952,177125
5/6/2013,198,206.800003,194,195.330002,183.144394,252585
5/13/2013,198.100006,198.100006,175.199997,181.729996,170.392807,350790
5/20/2013,180,183.110001,171.990005,177.559998,166.482971,199170
5/27/2013,178,186,170.220001,181.320007,170.008408,226585
6/3/2013,181,185.960007,176.039993,179.559998,168.358215,181505
6/10/2013,179.789993,184.610001,175.149994,184.130005,172.643112,226300
6/17/2013,182.699997,190.5,180.039993,189.580002,177.753128,148115
6/24/2013,181.800003,189.860001,181.800003,185.669998,174.087021,231110
7/1/2013,187.199997,189.800003,185,185.679993,174.096405,181795
7/8/2013,185.789993,193.589996,184,186.190002,174.57457,186980
7/15/2013,186.289993,189.990005,183.089996,185.009995,173.468201,163650
7/22/2013,185.199997,188.600006,175.600006,175.970001,164.992188,147330
7/29/2013,176.5,179.100006,165.009995,176.889999,165.854782,171245
8/5/2013,177.199997,179.970001,166.800003,174.410004,163.529495,104455
8/12/2013,172.399994,177.800003,171.009995,172.279999,161.532349,106510
8/19/2013,175.600006,175.600006,161.529999,163.389999,153.19693,150605
8/26/2013,164.990005,167.789993,147.020004,165.539993,155.212799,181215
9/2/2013,154.009995,184.940002,150.009995,178.179993,168.39386,188895
9/9/2013,178.179993,184.600006,173.050003,175.270004,165.643723,108270
9/16/2013,176.199997,185.800003,171.600006,184.270004,174.149399,165325
9/23/2013,183.990005,189.800003,176,184.350006,174.225006,258375
9/30/2013,184.199997,194,176.210007,193.410004,182.787445,183275
10/7/2013,195,209,186,202.899994,191.75618,308460
10/14/2013,202,207.699997,195,203.820007,192.625687,248140
10/21/2013,203.699997,205,180.229996,197.119995,186.293671,149755
10/28/2013,199,202.529999,187.199997,197.770004,186.907959,201235
11/4/2013,197.770004,201.220001,194,195.940002,185.178482,214575
11/11/2013,193,196.800003,182.25,185.270004,175.094482,113640
11/18/2013,189.600006,189.600006,164.009995,166.610001,158.296021,209280
11/25/2013,166.610001,189.550003,160.800003,181.179993,172.138947,272125
12/2/2013,184.399994,189.199997,179,180.539993,171.530869,139890
12/9/2013,182.229996,190.399994,177.009995,182.029999,172.946533,267115
12/16/2013,182.199997,185.320007,174.990005,177.649994,168.78508,195890
12/23/2013,178.619995,182.199997,176.399994,178.630005,169.716187,221420
12/30/2013,180,186.009995,177.639999,180.369995,171.369385,429015
1/6/2014,180.229996,185,175.399994,181.070007,172.034439,148180
1/13/2014,182,184.600006,177,178.440002,169.535721,140105
1/20/2014,178.800003,181.520004,174,177.630005,168.766098,157385
1/27/2014,176.479996,183.800003,170.009995,178.039993,169.15564,137320
2/3/2014,178.100006,185.979996,176,177.929993,169.051117,135800
2/10/2014,178.070007,183.770004,173.320007,179.199997,170.257751,158185
2/17/2014,179.380005,184.190002,173.100006,176.479996,167.673477,136220
2/24/2014,176,180,173.600006,179.580002,170.618759,148540
3/3/2014,178,184.990005,175.710007,183.699997,174.533188,209665
3/10/2014,183.699997,193.990005,180,181.240005,172.195969,650590
3/17/2014,181.240005,181.990005,170,170.619995,162.105896,60085
3/24/2014,172.5,174.970001,168,172.240005,163.645081,163435
3/31/2014,172.800003,185.199997,170.25,182.809998,173.687607,130100
4/7/2014,181,190.199997,180,188.800003,179.378677,71785
4/14/2014,188.800003,200,185.020004,197.710007,187.844101,425530
4/21/2014,199.800003,221,196,204.210007,194.019745,114515
4/28/2014,204,235.970001,200.649994,221.600006,210.541962,550150
5/5/2014,224.979996,249.979996,222,237.130005,225.297012,324710
5/12/2014,248.399994,253.979996,230.100006,247.940002,235.567581,147900
5/19/2014,248,307,247.419998,304.98999,289.770691,721035
5/26/2014,309.98999,326,284.230011,292.640015,278.037018,526320
6/2/2014,295.100006,354.600006,294.200012,316.670013,300.867859,104800
6/9/2014,310.200012,387,304,372.910004,354.301483,297080
6/16/2014,374.279999,450,368.01001,392.649994,373.056427,339505
6/23/2014,399.790009,445.399994,382,407.149994,386.832855,197420
6/30/2014,417.600006,428,400,405.670013,385.426666,42830
7/7/2014,407,422,386,401.459991,381.426758,45250
7/14/2014,401.459991,402,364.350006,399.75,379.802063,39555
7/21/2014,402,414.799988,398.019989,406.179993,385.911224,154840
7/28/2014,400,412,400,411.98999,391.431305,202370
8/4/2014,416,437,400,422,400.941833,57060
8/11/2014,422.209991,428,393,399.75,379.802063,62710
8/18/2014,395,418,392,403.48999,383.355499,90485
8/25/2014,400,428.540009,382,415.970001,396.581146,44535
9/1/2014,416,444,408.01001,425.809998,405.962463,152685
9/8/2014,407,499.799988,407,485.380005,462.75592,150285
9/15/2014,489.959991,494.559998,430.619995,484.619995,462.031281,42200
9/22/2014,480.200012,530,447.200012,483.73999,461.192352,62135
9/29/2014,480.690002,493.600006,463,477.329987,455.081085,21675
10/6/2014,477.329987,497.98999,465.029999,490.380005,467.522827,31825
10/13/2014,470.209991,495.950012,470.209991,490,467.160553,74420
10/20/2014,499.799988,499.799988,476.01001,484.100006,461.535583,10105
10/27/2014,480.399994,513.960022,478.799988,502.25,478.839569,138730
11/3/2014,507,534.98999,507,518.109985,493.960327,31735
11/10/2014,520.26001,524.400024,444.100006,505.5,481.938049,139295
11/17/2014,529,535.77002,492.209991,529.919983,505.219818,160610
11/24/2014,530,540,510,533.890015,510.55191,45005
12/1/2014,520.25,570.01001,511.01001,562.710022,538.112183,57400
12/8/2014,567.909973,580,543.099976,575.849976,550.677612,46045
12/15/2014,570.030029,579.97998,530,569.5,544.605286,57205
12/22/2014,573,573,540,546.570007,522.677673,16210
12/29/2014,549.98999,559,530,542.460022,518.747375,83310
1/5/2015,545.799988,600,538.200012,584.830017,559.265198,52220
1/12/2015,599.580017,619,582.200012,601.200012,574.919495,25515
1/19/2015,611.97998,625,593.150024,618.099976,591.080811,66770
1/26/2015,618.099976,634.98999,603,620.109985,593.003052,54540
2/2/2015,613.289978,629.940002,606.200012,615.130005,588.240662,35360
2/9/2015,600,623,600,609.849976,583.191528,116600
2/16/2015,621.799988,724,610,684.909973,654.970337,142475
2/23/2015,684,704.809998,637,662.830017,633.85553,85675
3/2/2015,672,672,630.349976,651.809998,623.317322,92975
3/9/2015,684.799988,692,640,672.570007,643.169861,309030
3/16/2015,668.01001,723.710022,640,646.390015,618.134277,247030
3/23/2015,655.119995,678,640,649,620.630127,697560
3/30/2015,655,700,654.02002,680.780029,651.020935,27480
4/6/2015,686,776.01001,672.630005,738.429993,706.150757,146470
4/13/2015,760,775.799988,733.400024,747.780029,715.092163,41505
4/20/2015,748.390015,754.789978,678.400024,680.840027,651.078247,162635
4/27/2015,727.98999,727.98999,650.200012,677.429993,647.817383,44210
5/4/2015,695,719.799988,651.02002,666.419983,637.288635,139205
5/11/2015,680,690,666,675.340027,645.818787,106040
5/18/2015,670.109985,699.799988,664.200012,695.690002,665.279236,299045
5/25/2015,699.690002,716,682,692.840027,662.553711,468490
6/1/2015,692.98999,718,670.219971,700.369995,669.754578,326100
6/8/2015,690.98999,720.01001,685.799988,708.549988,677.576904,310600
6/15/2015,706.320007,750,690.200012,739.679993,707.34613,70245
6/22/2015,754,764,730.400024,736.840027,704.630371,29890
6/29/2015,736,760.01001,710.200012,748.840027,716.105835,121600
7/6/2015,736.219971,776.98999,736.219971,764.070007,730.669983,128590
7/13/2015,770,860.210022,763.01001,805.940002,770.709656,58445
7/20/2015,816.200012,825.469971,759.200012,761.289978,728.011475,49355
7/27/2015,761.289978,807.98999,750,780.640015,746.515869,126315
8/3/2015,795,805.409973,735,738.799988,706.504639,87670
8/10/2015,740,778,688.159973,705.059998,674.239441,68600
8/17/2015,692.289978,760,664,691.169983,660.956787,132885
8/24/2015,672.01001,789.599976,656.400024,700.330017,669.716248,86835
8/31/2015,686.130005,710,660,700.830017,671.936279,606965
9/7/2015,709.950012,735,685,701.599976,672.674438,19830
9/14/2015,719.799988,720,686.02002,710.159973,680.881592,18310
9/21/2015,710.200012,730,695,724.950012,695.061829,68380
9/28/2015,724.799988,734,684,688.47998,660.095337,52555
10/5/2015,688.609985,700,678,697.179993,668.436829,18360
10/12/2015,706.98999,706.98999,670.219971,680,651.964966,25790
10/19/2015,678.599976,694.799988,674.219971,691.890015,663.364868,423830
10/26/2015,695.440002,712.789978,654.200012,674.359985,646.557556,98565
11/2/2015,676.97998,684,660,663.609985,636.250732,39890
11/9/2015,667.590027,672,651,658.789978,631.629395,67805
11/16/2015,658.599976,666.909973,640.200012,659.97998,634.491394,186375
11/23/2015,662,666.809998,648,652.669983,627.463745,23070
11/30/2015,660.409973,670.01001,638.549988,642.960022,618.128723,224455
12/7/2015,653.01001,670,630.210022,635.919983,611.360596,43090
12/14/2015,637.809998,717.599976,631.210022,658.01001,632.597473,262265
12/21/2015,673.400024,684.200012,640.219971,680.609985,654.324768,57955
12/28/2015,670.429993,730,664.200012,725.22998,697.221436,207845
1/4/2016,722,750.01001,691.400024,717.710022,689.991943,55660
1/11/2016,720,736,662.400024,672.570007,646.595215,88140
1/18/2016,671.98999,673,620,639.409973,614.71582,177610
1/25/2016,650,650.25,597.98999,616.349976,592.546387,114170
2/1/2016,622,650,607.950012,619.799988,595.863281,124245
2/8/2016,613.599976,636,600,611.76001,588.133728,189600
2/15/2016,611,670.799988,611,648.820007,623.762451,58885
2/22/2016,648.599976,675,624.400024,636.73999,612.148987,92200
2/29/2016,638,648,567.059998,630.320007,605.976929,192715
3/7/2016,630.320007,645.190002,610.419983,633.119995,608.668762,13975
3/14/2016,643.599976,688.599976,612.400024,681.01001,654.709229,33500
3/21/2016,690,704,672.200012,673.01001,649.837097,22090
3/28/2016,662.599976,699.799988,660.409973,691.940002,668.115295,28370
4/4/2016,696.97998,697,665.140015,687.109985,663.451599,16635
4/11/2016,687.109985,699,682.02002,688.309998,664.610291,12825
4/18/2016,688.400024,698.98999,681.400024,692.900024,669.042236,14825
4/25/2016,688,699.700012,665,678.650024,655.282959,140535
5/2/2016,683.580017,687.98999,664,669.440002,646.389954,9130
5/9/2016,669.400024,676.359985,657,665.580017,642.662964,16030
5/16/2016,668,685,650,652.27002,629.811218,61670
5/23/2016,661,661,634,644,621.825928,41110
5/30/2016,644,651.799988,622,625.219971,603.692505,49145
6/6/2016,630,658.099976,613.409973,635.710022,613.821411,167105
6/13/2016,632,637.599976,615.599976,623.840027,602.360107,74780
6/20/2016,623.799988,631.02002,598.01001,607.950012,587.017212,78760
6/27/2016,602.200012,659.98999,598.210022,644.809998,622.608093,514615
7/4/2016,650,657.98999,640.799988,649.75,627.37793,42695
7/11/2016,657.799988,759.450012,640,684.25,660.690002,506840
7/18/2016,693,699.700012,665,670,646.930603,137010
7/25/2016,670,680,649.799988,658.75,636.068054,78595
8/1/2016,655.5,665,631,633.700012,611.880615,84054
8/8/2016,635,640,595,619.599976,598.266174,107700
8/15/2016,619.599976,620,593,594.200012,573.740662,261335
8/22/2016,600,643.700012,588,625.099976,603.576721,228836
8/29/2016,625,668.950012,601,640.200012,618.156799,244766
9/5/2016,640.200012,659,632,640.25,618.205017,112014
9/12/2016,635.950012,649,620.099976,642.400024,620.281128,101826
9/19/2016,643,671.900024,640,648.900024,626.557251,93791
9/26/2016,657.950012,663.900024,625,650.200012,627.8125,292000
10/3/2016,644.049988,677,644.049988,668.150024,645.144409,283736
10/10/2016,676.950012,684.599976,661,677.049988,653.737976,48223
10/17/2016,677.049988,685,658,659.700012,636.985413,43843
10/24/2016,670.150024,671.650024,645.25,662.950012,640.123474,86542
10/31/2016,662.950012,708,662.200012,668.950012,645.916931,82051
11/7/2016,673.099976,703.299988,640,682.200012,658.710754,65208
11/14/2016,682.200012,689,655.25,674.400024,651.179199,32851
11/21/2016,680,684,630,633.900024,612.07373,91219
11/28/2016,634,685,634,656.849976,634.233459,56251
12/5/2016,651.049988,674,647,662,639.206238,53732
12/12/2016,668.400024,689.450012,658.299988,680.700012,657.262329,41204
12/19/2016,679.450012,689.849976,660,660.650024,637.90271,28174
12/26/2016,669.950012,685.049988,650,674.900024,651.661987,32386
1/2/2017,680,783.5,672.099976,702.150024,677.973816,283254
1/9/2017,704.900024,711.549988,690.200012,701.849976,677.684082,105732
1/16/2017,702,720,696.5,700.349976,676.235779,132512
1/23/2017,709.950012,715.849976,691.099976,710.849976,686.374207,28838
1/30/2017,708,739.849976,693.099976,735.549988,710.223816,46558
2/6/2017,735.5,745,710.150024,727.75,702.692261,31569
2/13/2017,737.5,740,705,731.200012,706.023499,37726
2/20/2017,734.150024,747.799988,720,729.25,704.140625,44604
2/27/2017,728.950012,736.900024,710,728.950012,705.781494,310608
3/6/2017,732.950012,736,714.25,720.650024,697.7453,63428
3/13/2017,720.650024,742,720.099976,736.799988,713.381958,57467
3/20/2017,731,744,725,737.599976,714.156494,107595
3/27/2017,740.049988,796,733.549988,788.200012,763.148315,64325
4/3/2017,788.200012,915,759.799988,824.650024,798.43988,165780
4/10/2017,825.549988,871.950012,821,824.200012,798.00415,80083
4/17/2017,839.950012,846,792.049988,801,775.541504,55085
4/24/2017,808.599976,825,795.049988,801.599976,776.122437,107356
5/1/2017,801.599976,810,772.049988,781.150024,756.322327,56251
5/8/2017,795,812.200012,781,806.450012,780.818237,64073
5/15/2017,809.200012,839.150024,801.299988,823.950012,797.762024,95013
5/22/2017,829.950012,843.700012,820,835.450012,808.896545,79203
5/29/2017,840.900024,847.5,822.099976,825.099976,798.875427,93493
6/5/2017,825,845,820,828.849976,802.506287,209716
6/12/2017,829,844.900024,816.099976,822.75,796.60022,159911
6/19/2017,844.900024,844.900024,808,812.900024,787.063232,212596
6/26/2017,812.900024,830,800.25,824.650024,798.43988,44535
7/3/2017,844,905.650024,807,844.349976,817.513611,331135
7/10/2017,857,875,836.849976,851.299988,824.242737,71797
7/17/2017,847.299988,900,835.5,891.75,863.407227,148267
7/24/2017,893.049988,920,885,899.099976,870.523438,78890
7/31/2017,909,909,880.599976,882.200012,854.160767,25272
8/7/2017,897.25,899.900024,848.799988,870.049988,842.396851,66176
8/14/2017,877.900024,891.299988,860,863.700012,839.092346,125793
8/21/2017,871.950012,889,833,879.799988,854.733521,56732
8/28/2017,893.5,905.25,874.950012,882.450012,857.307983,28274
9/4/2017,894.900024,895.150024,860.099976,872.950012,848.078674,691888
9/11/2017,880,948.099976,872.049988,936.150024,909.478088,88921
9/18/2017,946,961.849976,911.200012,916.75,890.630798,48978
9/25/2017,921,929,894.450012,905.299988,879.507019,148177
10/2/2017,905.299988,947.549988,895.299988,940.700012,913.898499,38177
10/9/2017,945,1118.349976,930.299988,994.099976,965.776978,188516
10/16/2017,990,1008,955.200012,997.299988,968.885803,76144
10/23/2017,1010.5,1039.400024,979.25,1000,971.508972,128676
10/30/2017,1005,1100,995,1069.349976,1038.883057,184100
11/6/2017,1061.400024,1080.949951,1046,1068.050049,1037.620117,38328
11/13/2017,1074.25,1170,1067.25,1160.449951,1127.387573,118095
11/20/2017,1177.550049,1210.050049,1118.699951,1174.099976,1140.64856,184621
11/27/2017,1185,1191.699951,1150,1151.5,1118.692505,37605
12/4/2017,1164,1272.800049,1100,1165.400024,1132.196533,102011
12/11/2017,1166.900024,1185,1135,1167.699951,1134.430908,49058
12/18/2017,1178.099976,1228,1119.949951,1178.199951,1144.631714,338460
12/25/2017,1178.199951,1208.949951,1176.050049,1180.150024,1146.526245,418513
1/1/2018,1182.949951,1198,1160,1179,1145.408936,41118
1/8/2018,1193.199951,1224.900024,1160,1160.699951,1127.630493,103157
1/15/2018,1171,1172.949951,1118,1137.449951,1105.042725,1017400
1/22/2018,1147,1150,1099,1103.599976,1072.157227,106659
1/29/2018,1103.599976,1103.599976,1005,1073.699951,1043.109009,73652
2/5/2018,1060,1075.949951,980,1035.400024,1005.900391,150071
2/12/2018,1068,1089,1035,1055.699951,1025.621826,22918
2/19/2018,1061.300049,1061.300049,1006.150024,1014.5,985.595764,102460
2/26/2018,1031.449951,1035,1011,1023.650024,994.485107,37948
3/5/2018,1022,1035,975.099976,997.799988,969.371643,99911
3/12/2018,1000,1016.650024,979.950012,1000.900024,972.383301,122625
3/19/2018,1013.799988,1049,990,1003.75,975.1521,43140
3/26/2018,1016,1081.5,1000,1068.550049,1038.105957,29337
4/2/2018,1052,1096.449951,1035,1068,1037.571533,97526
4/9/2018,1075,1084,1052.599976,1065.300049,1034.948486,73750
4/16/2018,1064.800049,1075,1007.950012,1044.199951,1014.449585,164251
4/23/2018,1055,1070,1024.550049,1061,1030.771118,96137
4/30/2018,1064.400024,1073.599976,1030.349976,1054.199951,1024.164551,17927
5/7/2018,1053.650024,1084.949951,1040,1070,1039.514526,447046
5/14/2018,1060,1161.800049,1010,1137.300049,1104.897095,127399
5/21/2018,1134,1151,1068,1145.949951,1113.300659,255124
5/28/2018,1160,1175.800049,1136.599976,1163.800049,1130.642212,28815
6/4/2018,1162.949951,1175,1061,1157.650024,1124.667236,124265
6/11/2018,1151.800049,1196,1142.650024,1183.5,1149.78064,75206
6/18/2018,1170,1185,1113.349976,1166.75,1133.508057,170311
6/25/2018,1170,1185,1108,1128.099976,1095.959106,23311
7/2/2018,1126.849976,1184.949951,1101.949951,1142.599976,1110.046143,48982
7/9/2018,1138,1184,1124,1143.25,1110.677612,25277
7/16/2018,1148.900024,1153.949951,1059,1079,1048.258057,408603
7/23/2018,1086,1165.699951,1085,1155.849976,1135.193115,36248
7/30/2018,1158,1300,1150,1281,1258.106445,189680
8/6/2018,1300,1300,1236.099976,1280.25,1257.369995,44676
8/13/2018,1278,1278,1218.050049,1222,1200.160889,25700
8/20/2018,1224,1234,1182.5,1197.849976,1176.442627,26632
8/27/2018,1185.349976,1239.949951,1150.5,1168.400024,1147.518921,68913
9/3/2018,1179,1192,1151.650024,1156.349976,1135.684082,50849
9/10/2018,1156,1157.5,1103,1113.949951,1094.041992,58021
9/17/2018,1097.25,1139.900024,1053.800049,1099.300049,1079.653809,68359
9/24/2018,1099.900024,1115.75,1016,1060.099976,1041.154297,84011
10/1/2018,1044.25,1075.75,1003,1025.25,1006.927124,57163
10/8/2018,1010,1033.699951,991.049988,1009.049988,991.016724,68438
10/15/2018,1009,1024,955,996.900024,979.083862,66896
10/22/2018,990,1005,941,945.099976,928.209534,46601
10/29/2018,945,1042.699951,941,995.450012,977.659729,90343
11/5/2018,1016.200012,1037.900024,992.349976,1013.700012,995.583618,8823
11/12/2018,1016,1034.150024,983.599976,1002.5,984.58374,23941
11/19/2018,1003,1039.900024,985,1025.099976,1006.779846,26665
11/26/2018,1011,1041.949951,991,1028.300049,1009.922668,111822
12/3/2018,1028.800049,1049,977,992.450012,974.713379,76780
12/10/2018,992.450012,1071,975,1064.5,1045.475708,35152
12/17/2018,1067,1067.199951,1003.099976,1050.449951,1031.676758,39194
12/24/2018,1033.199951,1071.449951,1020.200012,1066.449951,1047.390747,32631
12/31/2018,1071.449951,1100,1042.349976,1058.800049,1039.877686,17099
1/7/2019,1063.400024,1074,1015,1052.449951,1033.640991,35511
1/14/2019,1038,1058,996,1029.849976,1011.444946,31772
1/21/2019,1029.800049,1039.949951,992,998,980.164185,23189
1/28/2019,999,1025,977.400024,995.049988,977.266846,44201
2/4/2019,986.099976,1006,972,982.700012,965.137634,12164
2/11/2019,981.200012,986,948,950.849976,933.856873,47758
2/18/2019,950.849976,965,924.299988,937.799988,921.040039,41001
2/25/2019,940.25,989.150024,930.049988,976.049988,958.606445,25278
3/4/2019,976.049988,1099,976.049988,1021.5,1003.244141,90445
3/11/2019,1027.650024,1055.550049,1017.950012,1031.650024,1013.21283,79722
3/18/2019,1030.050049,1055,1030,1036.900024,1018.369019,98994
3/25/2019,1027.800049,1095,993.650024,1084.599976,1065.216431,88895
4/1/2019,1090,1098.699951,1040.5,1057.300049,1038.404419,21193
4/8/2019,1075,1099,1037.800049,1065.400024,1046.359497,14994
4/15/2019,1081.400024,1083.400024,1055,1069.400024,1050.28833,5653
4/22/2019,1046,1095,1046,1081.599976,1062.27002,18848
4/29/2019,1081.599976,1093.900024,1043.099976,1090.599976,1071.109375,30204
5/6/2019,1091.150024,1093.949951,1056.199951,1062.75,1043.75708,9422
5/13/2019,1077,1134,1015.599976,1079.5,1060.207642,395685
5/20/2019,1080.849976,1199,1071.5,1176.800049,1155.768677,62731
5/27/2019,1190,1221,1155.050049,1176.199951,1155.179443,25669
6/3/2019,1180,1194,1136.550049,1162.800049,1142.019043,44903
6/10/2019,1165,1184.949951,1150,1165.300049,1144.474365,27558
6/17/2019,1172.650024,1210,1145,1156.699951,1136.027832,87818
6/24/2019,1161.099976,1311,1103.650024,1262.550049,1239.986328,112190
7/1/2019,1268,1285,1175.150024,1188.300049,1167.063232,27794
7/8/2019,1194.900024,1203.050049,1125,1172.75,1151.791138,19791
7/15/2019,1185.5,1185.5,1145.449951,1166.449951,1145.60376,24523
7/22/2019,1150,1194,1141.099976,1157.599976,1143.775146,388583
7/29/2019,1160.849976,1169.949951,1066,1076.949951,1064.088379,543782
8/5/2019,1043.599976,1134,1043.599976,1100.5,1087.357178,225922
8/12/2019,1100.5,1147,1077.5,1108.099976,1094.866333,29137
8/19/2019,1090,1117,1056.099976,1075.650024,1062.803833,75610
8/26/2019,1079.650024,1174,1070.5,1110.599976,1097.336426,41193
